"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"IDA blend","IDB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","137.750465364598","138.143809411314","138.45786429778","138.365905107404","138.189241156079","137.948343375231","137.616347848854","137.267067263972","137.28745457731","137.286528070846","137.241729008035","137.051181738824","136.842414629679","136.318784031761","135.855750103928","135.464196873897","135.093704584935","134.78885839676","133.433110148083","132.15942135584","130.9652253502","129.76017959691","128.65737118345","127.131758647581","125.636862765879","124.139342057717","122.593620996815","121.03041247728","118.775372594005","116.501645957439","114.181590211623","111.882577257773","109.531223162774","107.486217592967","105.411311652254","103.289398374417","101.070203076748","98.8217926731168","96.6951244421301","94.555739864259","92.3683005183111","90.1090355141642","87.8399289230502","86.3243969211194","84.839429913023","83.3946776282967","81.9157924567665","80.483981210218","79.5986560182844","78.8119565197025","78.0862653650767","77.4325533067715","76.8981311839501","75.893385483715","74.9241949219775","73.9693876126276","72.9890657086332","72.0280387271374","71.2762027892254","70.4629649738605","",
"Indonesia","IDN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","143.8518","145.6324","147.413","148.7258","150.0386","151.3514","152.6642","153.977","149.071","144.165","139.259","134.353","129.447","127.0052","124.5634","122.1216","119.6798","117.238","113.0436","108.8492","104.6548","100.4604","96.266","91.5988","86.9316","82.2644","77.5972","72.93","70.966","69.002","67.038","65.074","63.11","60.0576","57.0052","53.9528","50.9004","47.848","48.6824","49.5168","50.3512","51.1856","52.02","51.917","51.814","51.711","51.608","51.505","51.299","51.093","50.887","50.681","50.475","49.8548","49.2346","48.6144","47.9942","47.374","46.9052","46.4364","",
"IDA only","IDX","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","154.636121829676","154.906394125685","155.137556353199","155.038685501896","154.838588120215","154.531729802994","154.143211429784","153.65930689339","152.701609656517","151.85390386261","151.178979643829","150.367065954971","149.729448567936","149.014197550424","148.391242665088","147.815370991114","147.450390548036","147.105754063924","146.441361579787","145.72716359088","144.947106505005","144.011938856459","143.040971792644","141.524275876526","139.985636002043","138.435409963172","136.847827565905","135.251864717298","133.572759371862","131.951919628687","130.407713702259","128.914631963524","127.497933510827","126.305372776917","125.039915877939","123.662695750363","122.199950234852","120.628563326442","118.845313503486","117.097623343104","115.453433078836","113.959361712417","112.581563259524","111.202647958774","109.847065929184","108.472453857562","107.069787395852","105.654298481858","104.103845855828","102.542772645763","100.981659065405","99.3977887148341","97.8164744510336","96.3827336839029","94.9487399876342","93.5189687189795","92.0977825050342","90.6900295571425","89.551325635571","88.3753732206345","",
"Isle of Man","IMN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","103.921","104.093","104.265","104.7644","105.2638","105.7632","106.2626","106.762","107.2806","107.7992","108.3178","108.8364","109.355","109.1486","108.9422","108.7358","108.5294","108.323","108.5496","108.7762","109.0028","109.2294","109.456","108.7666","108.0772","107.3878","106.6984","106.009","103.6024","101.1958","98.7892","96.3826","93.976","90.5516","87.1272","83.7028","80.2784","76.854","73.515","70.176","66.837","63.498","60.159","57.039","53.919","50.799","47.679","44.559","41.2576","37.9562","34.6548","31.3534","28.052","25.077","22.102","19.127","16.152","13.177","12.0708","10.9646","",
"Not classified","INX","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","10.5048","11.3404","12.176","12.6428","13.1096","13.5764","14.0432","14.51","15.7822","17.0544","18.3266","19.5988","20.871","21.092","21.313","21.534","21.755","21.976","21.564","21.152","20.74","20.328","19.916","19.0898","18.2636","17.4374","16.6112","15.785","15.8634","15.9418","16.0202","16.0986","16.177","16.58","16.983","17.386","17.789","18.192","18.3116","18.4312","18.5508","18.6704","18.79","18.2878","17.7856","17.2834","16.7812","16.279","15.1788","14.0786","12.9784","11.8782","10.778","10.1254","9.4728","8.8202","8.1676","7.515","7.0566","6.5982","",
"Iran, Islamic Rep.","IRN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","150.179","150.179","150.179","149.186","148.193","147.2","146.207","145.214","143.3032","141.3924","139.4816","137.5708","135.66","135.8304","136.0008","136.1712","136.3416","136.512","137.2534","137.9948","138.7362","139.4776","140.219","134.462","128.705","122.948","117.191","111.434","103.2692","95.1044","86.9396","78.7748","70.61","65.3508","60.0916","54.8324","49.5732","44.314","42.0012","39.6884","37.3756","35.0628","32.75","32.507","32.264","32.021","31.778","31.535","32.1422","32.7494","33.3566","33.9638","34.571","35.7838","36.9966","38.2094","39.4222","40.635","40.6932","40.7514","",
"Iraq","IRQ","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","141.4524","143.1922","144.932","145.6196","146.3072","146.9948","147.6824","148.37","142.8118","137.2536","131.6954","126.1372","120.579","116.3492","112.1194","107.8896","103.6598","99.43","96.2798","93.1296","89.9794","86.8292","83.679","81.955","80.231","78.507","76.783","75.059","73.5382","72.0174","70.4966","68.9758","67.455","66.9284","66.4018","65.8752","65.3486","64.822","64.4874","64.1528","63.8182","63.4836","63.149","65.2888","67.4286","69.5684","71.7082","73.848","74.977","76.106","77.235","78.364","79.493","77.941","76.389","74.837","73.285","71.733","71.7416","71.7502","",
"Iceland","ISL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","84.0974","83.9442","83.791","83.5974","83.4038","83.2102","83.0166","82.823","80.3708","77.9186","75.4664","73.0142","70.562","68.0532","65.5444","63.0356","60.5268","58.018","55.1982","52.3784","49.5586","46.7388","43.919","41.3176","38.7162","36.1148","33.5134","30.912","29.8298","28.7476","27.6654","26.5832","25.501","25.1046","24.7082","24.3118","23.9154","23.519","22.2652","21.0114","19.7576","18.5038","17.25","16.66","16.07","15.48","14.89","14.3","13.312","12.324","11.336","10.348","9.36","8.7418","8.1236","7.5054","6.8872","6.269","5.9066","5.5442","",
"Israel","ISR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","52.2602","49.1846","46.109","44.4706","42.8322","41.1938","39.5554","37.917","38.8838","39.8506","40.8174","41.7842","42.751","42.2904","41.8298","41.3692","40.9086","40.448","38.6152","36.7824","34.9496","33.1168","31.284","29.4112","27.5384","25.6656","23.7928","21.92","21.4044","20.8888","20.3732","19.8576","19.342","19.0042","18.6664","18.3286","17.9908","17.653","17.3328","17.0126","16.6924","16.3722","16.052","15.6492","15.2464","14.8436","14.4408","14.038","13.539","13.04","12.541","12.042","11.543","11.1558","10.7686","10.3814","9.9942","9.607","9.192","8.777","",
"Italy","ITA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","19.1922","19.9226","20.653","21.5912","22.5294","23.4676","24.4058","25.344","26.239","27.134","28.029","28.924","29.819","29.0588","28.2986","27.5384","26.7782","26.018","24.0128","22.0076","20.0024","17.9972","15.992","14.7862","13.5804","12.3746","11.1688","9.963","9.519","9.075","8.631","8.187","7.743","7.48","7.217","6.954","6.691","6.428","6.5578","6.6876","6.8174","6.9472","7.077","7.0614","7.0458","7.0302","7.0146","6.999","6.778","6.557","6.336","6.115","5.894","5.7632","5.6324","5.5016","5.3708","5.24","5.11","4.98","",
"Jamaica","JAM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","150.0516","153.4718","156.892","159.7752","162.6584","165.5416","168.4248","171.308","168.43","165.552","162.674","159.796","156.918","152.3264","147.7348","143.1432","138.5516","133.96","131.3694","128.7788","126.1882","123.5976","121.007","118.0692","115.1314","112.1936","109.2558","106.318","104.5854","102.8528","101.1202","99.3876","97.655","96.876","96.097","95.318","94.539","93.76","91.8042","89.8484","87.8926","85.9368","83.981","81.9904","79.9998","78.0092","76.0186","74.028","71.3732","68.7184","66.0636","63.4088","60.754","59.1546","57.5552","55.9558","54.3564","52.757","51.3186","49.8802","",
"Jordan","JOR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","122.7502","121.6256","120.501","118.6588","116.8166","114.9744","113.1322","111.29","109.1304","106.9708","104.8112","102.6516","100.492","96.5028","92.5136","88.5244","84.5352","80.546","77.9728","75.3996","72.8264","70.2532","67.68","65.569","63.458","61.347","59.236","57.125","55.649","54.173","52.697","51.221","49.745","48.0046","46.2642","44.5238","42.7834","41.043","39.7304","38.4178","37.1052","35.7926","34.48","33.7066","32.9332","32.1598","31.3864","30.613","30.1072","29.6014","29.0956","28.5898","28.084","27.6426","27.2012","26.7598","26.3184","25.877","25.8414","25.8058","",
"Japan","JPN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","4.431","4.282","4.133","4.098","4.063","4.028","3.993","3.958","4.0882","4.2184","4.3486","4.4788","4.609","4.4342","4.2594","4.0846","3.9098","3.735","3.8548","3.9746","4.0944","4.2142","4.334","4.2592","4.1844","4.1096","4.0348","3.96","3.9178","3.8756","3.8334","3.7912","3.749","3.8698","3.9906","4.1114","4.2322","4.353","4.6142","4.8754","5.1366","5.3978","5.659","5.55","5.441","5.332","5.223","5.114","4.987","4.86","4.733","4.606","4.479","4.3392","4.1994","4.0596","3.9198","3.78","3.6644","3.5488","",
"Kazakhstan","KAZ","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","44.4152","43.5876","42.76","40.9994","39.2388","37.4782","35.7176","33.957","34.1474","34.3378","34.5282","34.7186","34.909","35.1946","35.4802","35.7658","36.0514","36.337","36.9442","37.5514","38.1586","38.7658","39.373","40.7442","42.1154","43.4866","44.8578","46.229","47.7298","49.2306","50.7314","52.2322","53.733","51.404","49.075","46.746","44.417","42.088","39.4958","36.9036","34.3114","31.7192","29.127","28.9122","28.6974","28.4826","28.2678","28.053","28.7044","29.3558","30.0072","30.6586","31.31","30.998","30.686","30.374","30.062","29.75","29.364","28.978","",
"Kenya","KEN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","179.7378","181.0034","182.269","182.4724","182.6758","182.8792","183.0826","183.286","182.7436","182.2012","181.6588","181.1164","180.574","178.992","177.41","175.828","174.246","172.664","170.7476","168.8312","166.9148","164.9984","163.082","160.0174","156.9528","153.8882","150.8236","147.759","141.2592","134.7594","128.2596","121.7598","115.26","114.5068","113.7536","113.0004","112.2472","111.494","110.0352","108.5764","107.1176","105.6588","104.2","102.7784","101.3568","99.9352","98.5136","97.092","94.9042","92.7164","90.5286","88.3408","86.153","83.938","81.723","79.508","77.293","75.078","74.044","73.01","",
"Kyrgyz Republic","KGZ","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","48.3642","48.7836","49.203","48.548","47.893","47.238","46.583","45.928","46.0332","46.1384","46.2436","46.3488","46.454","45.98","45.506","45.032","44.558","44.084","43.9128","43.7416","43.5704","43.3992","43.228","44.6644","46.1008","47.5372","48.9736","50.41","54.0944","57.7788","61.4632","65.1476","68.832","67.5716","66.3112","65.0508","63.7904","62.53","56.894","51.258","45.622","39.986","34.35","33.4292","32.5084","31.5876","30.6668","29.746","32.6004","35.4548","38.3092","41.1636","44.018","41.767","39.516","37.265","35.014","32.763","32.4414","32.1198","",
"Cambodia","KHM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","101.081","101.081","101.081","100.3636","99.6462","98.9288","98.2114","97.494","95.9332","94.3724","92.8116","91.2508","89.69","87.6548","85.6196","83.5844","81.5492","79.514","82.0486","84.5832","87.1178","89.6524","92.187","91.371","90.555","89.739","88.923","88.107","83.8418","79.5766","75.3114","71.0462","66.781","63.727","60.673","57.619","54.565","51.511","50.8464","50.1818","49.5172","48.8526","48.188","47.946","47.704","47.462","47.22","46.978","47.3456","47.7132","48.0808","48.4484","48.816","49.0882","49.3604","49.6326","49.9048","50.177","50.7204","51.2638","",
"Kiribati","KIR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","72.8538","73.2464","73.639","72.0294","70.4198","68.8102","67.2006","65.591","63.327","61.063","58.799","56.535","54.271","54.4124","54.5538","54.6952","54.8366","54.978","54.5824","54.1868","53.7912","53.3956","53","52.2688","51.5376","50.8064","50.0752","49.344","48.6632","47.9824","47.3016","46.6208","45.94","45.064","44.188","43.312","42.436","41.56","39.9484","38.3368","36.7252","35.1136","33.502","32.2492","30.9964","29.7436","28.4908","27.238","26.0172","24.7964","23.5756","22.3548","21.134","20.1426","19.1512","18.1598","17.1684","16.177","15.4046","14.6322","",
"St. Kitts and Nevis","KNA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","32.489","30.967","29.445","27.4024","25.3598","23.3172","21.2746","19.232","17.958","16.684","15.41","14.136","12.862","13.2402","13.6184","13.9966","14.3748","14.753","14.2606","13.7682","13.2758","12.7834","12.291","11.1114","9.9318","8.7522","7.5726","6.393","5.9366","5.4802","5.0238","4.5674","4.111","3.874","3.637","3.4","3.163","2.926","2.7788","2.6316","2.4844","2.3372","2.19","2.1518","2.1136","2.0754","2.0372","1.999","1.9524","1.9058","1.8592","1.8126","1.766","1.6886","1.6112","1.5338","1.4564","1.379","1.3204","1.2618","",
"Kuwait","KWT","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","164.6404","165.3292","166.018","165.4988","164.9796","164.4604","163.9412","163.422","158.4256","153.4292","148.4328","143.4364","138.44","129.1292","119.8184","110.5076","101.1968","91.886","86.9488","82.0116","77.0744","72.1372","67.2","61.2118","55.2236","49.2354","43.2472","37.259","34.3442","31.4294","28.5146","25.5998","22.685","23.4088","24.1326","24.8564","25.5802","26.304","24.9764","23.6488","22.3212","20.9936","19.666","18.4026","17.1392","15.8758","14.6124","13.349","12.5684","11.7878","11.0072","10.2266","9.446","9.1956","8.9452","8.6948","8.4444","8.194","7.8858","7.5776","",
"Latin America & Caribbean (excluding high income)","LAC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","107.248680668707","107.387333035608","107.469527247766","106.303458832518","105.186524955041","104.14902254519","103.118531787824","102.150969810792","100.998497095154","99.822413119638","98.5917463581113","97.2640994290681","95.8902387891182","95.3470931516261","94.8215086900277","94.3098884947728","93.7600252235999","93.1964226444003","92.6537749141377","92.1223819273192","91.607781259922","91.102324929013","90.6022388551382","90.2666353021108","89.9193318276674","89.5539508685421","89.1560006858567","88.7418694885177","88.56023566873","88.3721184331949","88.1867963324921","88.0148096056726","87.8624459676289","87.5612574920147","87.2605377625029","86.9563459667836","86.6400309531373","86.3246838768022","85.3661595214129","84.4006306861847","83.4255107307694","82.4379453702546","81.4392302675392","80.004406802659","78.5894720177424","77.1947071627356","75.804937489249","74.4238558619232","73.3027459504827","72.1728938244431","71.0321096833267","69.8744327510003","68.7067146745493","67.7180015719876","66.7279456844003","65.7378038444621","64.7198758511508","63.7117580820769","62.7627799534238","61.8340707576698","",
